index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
86360,86360,7pu8AhGUxHZSCWTkQ2eb5M,Joan Jett & the Blackhearts,Bad Reputation (Expanded Edition),Bad Reputation,68,169186,False,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,4,punk
44343,44343,1wlKw9NAWVWpx7OIAyg9EA,Soundgarden,Superunknown (Deluxe Edition),Fell On Black Days,68,283026,False,0.574,0.739,4,-5.745,0,0.0271,0.00152,0.000328,0.141,0.514,101.069,3,grunge
71819,71819,4vAHXnJ5YWLq5hbIVzZS1h,System Of A Down,System Of A Down,Spiders,68,215440,False,0.46,0.54,5,-5.132,1,0.0381,0.0324,0.0168,0.326,0.0506,137.855,4,metal
44507,44507,3Q8zopc4ABXhysDb1sgLVW,My Darkest Days;Zakk Wylde,My Darkest Days,Porn Star Dancing,68,199013,False,0.477,0.917,2,-3.399,1,0.0814,0.0139,0.0,0.0756,0.267,160.021,4,grunge
44838,44838,5XfQTbialQHn9PhDb0p85H,Buckcherry,15,Crazy Bitch,68,204960,True,0.661,0.978,1,-3.064,0,0.107,0.0247,0.0,0.0856,0.592,98.019,4,grunge
72027,72027,25GC50HslaaruyrKjdu0lP,Bullet For My Valentine,Fever,Your Betrayal,68,291426,False,0.569,0.883,2,-4.41,0,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001,4,metalcore
72060,72060,6zKF4293k44ItKWJJgrhXv,Killswitch Engage,As Daylight Dies (Special Edition),My Curse,68,244773,False,0.197,0.956,10,-2.908,0,0.0663,7.61e-05,0.00992,0.261,0.209,177.018,3,metalcore
71104,71104,2FML7gk7ac6quGFIjvkDb3,Avenged Sevenfold,Avenged Sevenfold,Dear God,68,393480,False,0.472,0.772,5,-5.928,1,0.0316,0.00658,5.65e-05,0.132,0.6,139.993,4,metal
33176,33176,6v5vr3SqSczkqIIVeW8RjZ,Seon,Never Be Alright,Never Be Alright,68,168308,True,0.835,0.284,7,-10.121,0,0.0778,0.631,3.96e-06,0.102,0.286,86.982,4,emo
85861,85861,24CRDgNOgA72JLL7PHFjgB,blink-182,Take Off Your Pants And Jacket,Anthem Part Two,68,227200,True,0.552,0.932,0,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,4,punk-rock
72271,72271,4JsDHMv5PVO8N07DbDq33r,A Day To Remember,What Separates Me From You,All I Want,68,202640,False,0.349,0.981,2,-3.228,0,0.141,2.58e-05,0.0,0.343,0.207,160.042,4,metalcore
71633,71633,6KrxqNJFgdSrJTnfDnPT82,Disturbed,Unstoppable,Unstoppable,68,238109,False,0.529,0.988,1,-1.914,1,0.0768,7.15e-06,0.0278,0.336,0.336,121.0,4,metal
71635,71635,0O7lENhqOySbsL743G7PqD,Slipknot,Vol. 3: The Subliminal Verses,"Vermilion, Pt. 2",68,224320,False,0.589,0.442,4,-8.517,1,0.0291,0.334,0.000424,0.0987,0.0904,122.688,3,metal
33280,33280,1tlrTC3x7viJ1U30oOFGdF,Lil Peep,"Come Over When You're Sober, Pt. 1",Better Off (Dying),68,154814,False,0.521,0.763,3,-4.693,1,0.0408,0.00835,0.0,0.155,0.197,75.036,4,emo
85961,85961,4CRpOsjhvgxjF7rQufmyZ1,The Cure,The Head On The Door,Inbetween Days,68,177986,False,0.546,0.836,9,-6.321,1,0.0317,0.107,0.583,0.166,0.735,142.605,4,punk-rock
71762,71762,41pOIT2t1rvr2Trg1HQChZ,System Of A Down,Mezmerize,Radio/Video,68,249226,False,0.358,0.921,6,-2.467,0,0.0695,0.171,7.64e-06,0.358,0.476,139.256,4,metal
71764,71764,6AioOohg4bQZFA4jIYQQ2r,TOOL,Ænima,Forty Six & 2,68,363066,False,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,4,metal
71774,71774,2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,Electric Ladyland,Voodoo Child (Slight Return),68,313373,False,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4,metal
71257,71257,5egqKwgK5r5rvGD1LrtR7J,Linkin Park,Hybrid Theory (Bonus Edition),Points of Authority,68,200240,False,0.512,0.97,8,-3.886,0,0.212,0.03,0.0,0.0994,0.427,94.952,4,metal
85464,85464,6HvUYS1xDfTCGWoeVrv3XS,blink-182,Dude Ranch,Dammit,68,165373,True,0.429,0.974,0,-5.136,1,0.0899,0.00168,0.0,0.164,0.33,110.373,4,punk-rock
33322,33322,2YGHCHkWTbtCUTjL0LUXtx,Lil Peep,HELLBOY,hellboy,68,177160,True,0.598,0.683,4,-6.588,0,0.054,0.0152,0.0,0.319,0.122,135.982,5,emo
33332,33332,5OXPfNGyUDTMOSaGhbAvOr,Lil Peep,crybaby,lil jeep,68,203026,True,0.744,0.357,10,-6.544,0,0.0971,0.0206,1.69e-05,0.132,0.114,78.03,4,emo
71718,71718,6DyywdbmTzlmXBzG9ym7Rt,TOOL,Undertow,Sober,68,306853,True,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4,metal
71751,71751,7w6PJe5KBPyvuRYxFkPssC,Ozzy Osbourne,No More Tears (Expanded Edition),No More Tears,68,443240,False,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,4,metal
33401,33401,2O9KgUsmuon6Gycdmagc6t,ilyTOMMY,Princess Bubblegum,Princess Bubblegum,68,95708,False,0.589,0.484,7,-11.613,1,0.0742,0.42,0.0385,0.109,0.0726,139.998,4,emo
71358,71358,5e3YOg6fIkP0wD5TyxcHOH,Living Colour,Vivid (Expanded Edition),Cult of Personality,68,294826,False,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,4,metal
71684,71684,1sUTfgduT0WIQO8kXKXxLC,Jon Bon Jovi,Blaze Of Glory,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",68,335240,False,0.55,0.618,7,-9.822,1,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61,4,metal
33337,33337,5PUawWFG1oIS2NwEcyHaCr,Fall Out Boy,American Beauty/American Psycho,Uma Thurman,68,211573,False,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,4,emo
71419,71419,78XFPcFYN8YFOHjtVwnPsl,Avenged Sevenfold,Waking The Fallen,Unholy Confessions,68,283826,False,0.447,0.876,2,-5.446,0,0.066,0.000359,0.00103,0.255,0.532,92.535,4,metal
71432,71432,4E5xVW505akJX0wcKj8Mpd,Megadeth,Rust In Peace (Expanded Edition),Tornado Of Souls - Remastered 2004,68,319266,False,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4,metal
72065,72065,4UhMvTR5tHf2ecfoz0KV92,I Prevail,TRUE POWER,Self-Destruction,68,146176,True,0.423,0.975,7,-5.21,1,0.397,0.00372,0.0,0.346,0.387,172.046,4,metalcore
71474,71474,5qFxuUIAwJlzO60vqOiL7y,Dio,Holy Diver,Rainbow In The Dark,68,252693,False,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,4,metal
71477,71477,5KnqauuLF6qyZA9RzfeKxG,Red Hot Chili Peppers,Return of the Dream Canteen,The Drummer,68,202888,False,0.536,0.894,9,-5.687,1,0.0479,0.00596,0.0168,0.118,0.784,174.899,4,metal
71484,71484,469rBLYJUZHMJLtq2Wch3h,Iron Maiden,The Number of the Beast (2015 Remaster),Hallowed Be Thy Name - 2015 Remaster,68,431093,False,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,0.3,103.981,4,metal
71933,71933,6AUfiRcpnffzH1KhI121f1,Slipknot,"The End, So Far",Warranty,68,231146,False,0.581,0.992,7,-2.976,1,0.109,0.004,2.73e-05,0.353,0.2,99.974,4,metal
71942,71942,5jeh4hwbQJnnAJHZV9fqeo,Slipknot,"The End, So Far",The Chapeltown Rag,68,289226,True,0.538,0.997,8,-2.27,1,0.205,0.00232,0.00159,0.12,0.0702,95.016,4,metal
33062,33062,46eK1kembooWblMi7M7yLM,Brennan Savage,Look at Me Now,Look at Me Now,68,150000,True,0.649,0.538,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,4,emo
71987,71987,0bUgTRe5st6TMbRCEjKezX,Sabaton,The Last Stand,The Last Stand,68,235840,False,0.519,0.935,7,-5.656,0,0.0423,0.00454,0.0,0.0661,0.498,104.044,4,metal
86663,86663,2eXSPTZmhkXRGob1hsFdVd,With Confidence,With Confidence,What You Make It,67,177220,True,0.567,0.517,8,-7.548,1,0.0708,0.000292,0.0,0.141,0.627,179.959,4,punk
44014,44014,2oNYsdCasRRlz1shXFAz7D,Linkin Park,LIVING THINGS,LOST IN THE ECHO,67,205120,False,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,4,grunge
71940,71940,0tWEB6BxbI48XN79QE1JbT,Evanescence,Fallen,Everybody's Fool,67,195880,False,0.437,0.835,2,-5.076,0,0.0405,0.00145,2.27e-05,0.245,0.296,95.111,4,metal
44243,44243,4bCOAuhvjsxbVBM5MM8oik,Nickelback,Here and Now (Audio Only Version),When We Stand Together,67,190786,False,0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,4,grunge
41002,41002,0ZNYGrmcehorhh9JOeg5Iv,José González,Stay Alive (From The Secret Life Of Walter Mitty),Stay Alive,67,266906,False,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,goth
44377,44377,2B98ljvzqpCVgt5reTHq28,Pearl Jam,Vitalogy,Better Man,67,268586,False,0.445,0.671,2,-7.937,1,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,4,grunge
44376,44376,4LFBVDJV0xpayUvquQVzhS,Shinedown,Threat to Survival,Cut the Cord,67,224596,False,0.447,0.966,7,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,4,grunge
71520,71520,3W2reBya7FkjHCP1B2nmQr,Red Hot Chili Peppers,Return of the Dream Canteen,Peace and Love,67,243224,True,0.68,0.679,10,-6.076,1,0.0423,0.00495,0.00861,0.0953,0.867,83.821,4,metal
71516,71516,4vJr55lngvhSM8WIh9CjQc,Pantera,Cowboys from Hell,Cemetery Gates,67,422933,True,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,4,metal
71467,71467,6sIbv1oWOuma2qV907MUbk,Bring Me The Horizon;Nova Twins,POST HUMAN: SURVIVAL HORROR,1x1 (feat. Nova Twins),67,209598,True,0.452,0.937,1,-3.346,0,0.161,0.000209,3.61e-06,0.606,0.604,164.032,4,metal
72085,72085,40P5d3p4icYCiN4SMUOE2E,Bad Omens,THE DEATH OF PEACE OF MIND,Like A Villain,67,210685,True,0.457,0.918,7,-4.51,1,0.203,0.000696,0.000128,0.429,0.392,154.963,4,metalcore
44368,44368,420JGkyLfLUZcgBHKiIK9v,Shinedown,Leave a Whisper (Deluxe Edition),45,67,250093,False,0.446,0.657,7,-4.494,1,0.0262,0.0022,0.0,0.189,0.215,152.132,3,grunge
44353,44353,3354J49VpkbZJho7Ztdzpw,Third Eye Blind,Third Eye Blind,Jumper - 1998 Edit,67,272973,False,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00204,0.291,0.624,91.105,4,grunge
44330,44330,4urxRqBRiaH0i20OKBsgxc,Three Days Grace,Life Starts Now,Break,67,193106,False,0.578,0.897,0,-3.906,1,0.0357,0.000666,0.0,0.0924,0.737,115.491,4,grunge
44538,44538,0W9Xvd4Qx1aZPxEi94vgRY,Shinedown,The Sound of Madness,Sound of Madness,67,233986,False,0.328,0.939,2,-1.654,0,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,4,grunge
44499,44499,1jMaB19DiVR8OihLSuYFOt,Soundgarden,Superunknown (20th Anniversary),Spoonman,67,246920,False,0.457,0.902,7,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711,4,grunge
44484,44484,1qAuIPMALdFtGv2Ymjy5l0,Shinedown,ATTENTION ATTENTION,MONSTERS,67,248373,False,0.487,0.9,5,-4.54,1,0.0529,0.00204,6.42e-06,0.11,0.377,149.959,4,grunge
71591,71591,0jqblvsI9LBY4irmLVqqEO,Avenged Sevenfold,Nightmare,Welcome to the Family,67,245573,False,0.567,0.946,2,-3.973,0,0.0935,0.00267,0.0,0.0567,0.699,94.985,4,metal
71569,71569,58c8pMaXi3xdpBIVfG6WGC,Extreme,Extreme II: Pornograffitti (Deluxe),More Than Words,67,334000,False,0.403,0.134,6,-14.955,1,0.0353,0.469,0.0,0.113,0.258,182.894,4,metal
71566,71566,5pRElcsPZrgZXkoON2o5Go,Skillet,Comatose,Comatose,67,230426,False,0.359,0.955,4,-2.323,0,0.12,0.00116,0.0,0.349,0.446,170.033,4,metal
71645,71645,3uMmllZo1AfoEnVT4ENCD3,Deep Purple,Machine Head (Remastered),Highway Star - Remastered 2012,67,366136,False,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,4,metal
71642,71642,3WATWS2Ywo5HeHtG0bE2iZ,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Teardrops,67,215003,True,0.497,0.916,7,-3.323,1,0.108,0.000323,0.0,0.36,0.401,96.051,4,metal
72071,72071,1yYE8EyuIV0rrvQ1bA2Fyf,Bring Me The Horizon,That's The Spirit,Happy Song,67,239386,True,0.295,0.924,5,-3.407,1,0.0678,4.02e-05,0.00462,0.377,0.219,171.941,4,metalcore
33360,33360,03XjE0nqkkQvktjlRXmsV6,Lil Peep,crybaby,nineteen,67,177040,True,0.567,0.624,11,-7.033,0,0.0472,0.00851,0.000522,0.0954,0.289,131.983,4,emo
33380,33380,6ZLt6fyonW1xOGMBC9vJPJ,dandelion hands,It's All In Your Head,How To Never Stop Being Sad,67,130742,False,0.414,0.245,7,-17.929,1,0.0429,0.952,0.761,0.104,0.132,97.236,5,emo
71864,71864,1UREw2MCfU0xwBzCAjxlUD,Papa Roach,Getting Away With Murder,Scars,67,208186,False,0.384,0.921,11,-3.334,1,0.055,0.0948,0.0,0.168,0.471,89.922,4,metal
44560,44560,3mhOmh4tRKsMfnRmgZfeBm,Candlebox,Candlebox,Far Behind,67,299733,False,0.552,0.645,7,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,4,grunge
33183,33183,5KhFaq45chTw8RGfWo8T8J,6ix9ine,Day69: Graduation Day,BILLY,67,112666,True,0.764,0.711,4,-3.818,0,0.288,0.175,0.0,0.105,0.774,90.076,4,emo
44868,44868,4KoNBTm9a55KgLMtEaf3n6,Tonic,Lemon Parade,If You Could Only See,67,261519,False,0.433,0.946,10,-5.138,0,0.0398,0.00264,0.0,0.198,0.578,95.169,4,grunge
33202,33202,2v5JTeM6hSmi5wWy7jiwrI,Lil Peep;ILOVEMAKONNEN;Fall Out Boy,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),67,233613,True,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.926,129.939,4,emo
86255,86255,58KPPL1AdLHMvR2O2PZejr,Green Day,American Idiot,Jesus of Suburbia,67,548253,True,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,4,punk
72030,72030,5ofoB8PFmocBXFBEWVb6Vz,Architects,For Those That Wish To Exist,Animals,67,244364,True,0.532,0.759,1,-3.842,0,0.0319,0.000123,0.02,0.073,0.293,95.01,4,metalcore
71209,71209,697M5JB8FDIyRXEXgl1pBZ,Linkin Park,Meteora (Bonus Edition),From the Inside,67,173933,False,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,3,metal
33212,33212,1IX9zu7Ciqf1k48IyPLruN,Lil Peep;Cold Hart,crybaby,big city blues,67,155573,True,0.589,0.665,0,-7.105,1,0.044,0.0545,0.0,0.221,0.298,74.978,4,emo
71863,71863,2W2eaLVKv9NObcLXlYRZZo,Slipknot,Slipknot (10th Anniversary Edition),Spit It Out,67,159773,True,0.331,0.946,7,-4.599,1,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,4,metal
71369,71369,2eB7JqIY4hTTSz31h6bjwR,DragonForce,Inhuman Rampage,Through The Fire And Flames,67,439120,False,0.153,0.953,0,-4.74,0,0.122,0.00152,0.0062,0.366,0.14,199.892,4,metal
71325,71325,1qUHD9oPIMFHKpR12NY2KC,Thousand Foot Krutch,The End Is Where We Begin,War of Change,67,231665,False,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4,metal
44131,44131,2mvffzYUJ9Ld9xhsF5DUjU,Nirvana,Nevermind (Remastered),In Bloom,67,255080,False,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4,grunge
71459,71459,54yLLvpezvPO1lA3GspiZj,Dio,Holy Diver,Holy Diver,67,340640,False,0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,4,metal
44182,44182,4JXfNOePhdgMOI7KZ1L25U,Breaking Benjamin,Phobia (Clean Version),Breath,67,218466,False,0.347,0.868,5,-4.145,0,0.0467,0.00012,0.000273,0.0845,0.313,182.851,4,grunge
86461,86461,74SUn8w4lYSwgOGPvVZiEo,Lebanon Hanover,Tomb for Two,Gallowdance,67,292600,False,0.705,0.766,8,-8.432,1,0.033,0.511,0.845,0.109,0.279,138.033,4,punk
33632,33632,0BpKPyXhWsTaWkgXeOd1Sn,My Chemical Romance,Three Cheers for Sweet Revenge,Thank You for the Venom,67,221093,False,0.486,0.977,7,-3.463,1,0.0603,0.00237,0.0,0.298,0.413,103.501,4,emo
72339,72339,0T8P86fvSK8kCUJFYPZbIH,A Day To Remember,What Separates Me From You,All Signs Point To Lauderdale,67,197200,True,0.425,0.983,10,-3.437,1,0.114,0.000263,0.0,0.114,0.513,149.95,4,metalcore
72291,72291,6IkcTpdDbL4OVg7skLdUyF,Electric Callboy,TEKKNO,Arrow of Love,67,222866,True,0.45,0.863,4,-7.284,0,0.0649,6.28e-05,0.0,0.358,0.62,75.028,4,metalcore
71375,71375,577MNC3o3L0lNIzx9abqOk,Bon Jovi,Crush,Thank You For Loving Me,67,308933,False,0.385,0.342,2,-7.749,1,0.0285,0.416,0.0,0.119,0.131,132.864,4,metal
71686,71686,1HM7Vp84E4SMzdrZONg6bH,Iron Maiden,Somewhere in Time (2015 Remaster),Wasted Years - 2015 Remaster,67,309640,False,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,0.492,154.221,4,metal
33278,33278,4DbnKBddcHUHbYpidc36AT,Lil Peep,"Come Over When You're Sober, Pt. 1",The Brightside,67,216040,False,0.646,0.641,3,-6.522,0,0.0425,0.0353,0.0,0.108,0.881,134.027,4,emo
33227,33227,2JfV8E7wsD7eVY5wr69teC,Lil Peep,HELLBOY,worlds away,67,126826,True,0.646,0.647,1,-4.476,1,0.0837,5.79e-05,0.0,0.0417,0.758,155.111,4,emo
33265,33265,1oZX407PWkU5ETtmRy3zL8,Lil Peep,crybaby,yesterday,67,112520,True,0.583,0.573,2,-7.396,1,0.0348,0.00214,0.0,0.152,0.129,87.922,4,emo
33257,33257,6w1k5KDajzJSqPJzMYsQhA,Lil Peep,crybaby,crybaby,67,247453,True,0.522,0.546,3,-9.528,1,0.0514,0.297,0.0,0.7,0.234,96.957,4,emo
33313,33313,5tlKygvcLAJr1dfQ94OsTs,Lil Peep,HELLBOY,we think too much,67,198626,True,0.532,0.422,10,-8.512,1,0.0443,0.0964,0.000251,0.0955,0.114,125.013,4,emo
71317,71317,3UULkHdmLDqBDPmBYltoRE,Alter Bridge,One Day Remains,Metalingus,67,259959,False,0.496,0.981,8,-3.268,1,0.108,9.33e-06,0.0,0.0958,0.163,109.905,4,metal
85704,85704,2mIrfke7vosXAEWfz6ucyo,The Cure,Disintegration (Deluxe Edition),Lovesong - Remastered,67,208266,False,0.611,0.791,9,-7.7,0,0.0286,0.326,0.862,0.217,0.856,140.12,4,punk-rock
33303,33303,0H1Had94fszD13qsFsP1U5,Lil Peep,"Come Over When You're Sober, Pt. 2",Sex with My Ex,67,213640,True,0.497,0.77,6,-4.298,1,0.0757,0.0472,0.0,0.102,0.47,167.892,4,emo
71721,71721,3s03nrUInN3NAVjQtmnS0O,Guns N' Roses,Use Your Illusion II,Estranged,67,563893,False,0.359,0.762,11,-8.323,1,0.032,0.0105,0.281,0.368,0.167,89.259,4,metal
33593,33593,5bTuwAgYUD5MABOIPH8ZMt,My Chemical Romance,Three Cheers for Sweet Revenge,You Know What They Do to Guys Like Us in Prison,67,173733,True,0.387,0.913,8,-3.761,1,0.0814,0.00366,0.0,0.136,0.674,185.957,4,emo
85354,85354,3M2bD9SMYnJIPdrTKUnBd3,The Smiths,The Queen Is Dead,I Know It's Over - 2011 Remaster,67,349186,False,0.407,0.424,0,-10.583,1,0.0318,0.0847,0.0,0.234,0.404,113.311,3,punk-rock
85551,85551,13lZDbwonGhOflQLQIfdtZ,The White Stripes,White Blood Cells,We're Going to Be Friends,67,140178,False,0.534,0.441,7,-5.752,1,0.0303,0.661,0.0,0.0934,0.439,97.009,4,punk-rock
85462,85462,2LMq1O0NiqGhPOlXo3McYQ,The White Stripes,Icky Thump,Icky Thump,67,254533,False,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,4,punk-rock
33135,33135,4Xn89qH8uKOumgvAGSvY3U,iamjakehill,Solace,Stay,67,185070,True,0.634,0.658,7,-8.537,0,0.314,0.814,0.0,0.134,0.86,166.05,4,emo
71962,71962,6gCVA6ja6g0foIsWv0RuSZ,System Of A Down,Toxicity,ATWA,67,176200,False,0.376,0.787,5,-4.731,0,0.0394,0.00378,0.0,0.548,0.371,87.102,4,metal
71959,71959,5bU4KX47KqtDKKaLM4QCzh,Dope,Life,Die MF Die,67,186066,True,0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,4,metal
33421,33421,375l2qnEfCpeY6AaoFOsjb,Lil Peep;Lil Tracy,HELLBOY,cobain,67,150160,True,0.609,0.661,10,-7.179,1,0.0417,0.0151,0.0,0.077,0.435,141.981,4,emo
33078,33078,46OkOaarmTsAQQFfZSsruW,XXXTENTACION,LOOK AT ME: THE ALBUM,King Of The Dead,67,219560,True,0.344,0.309,4,-9.26,0,0.0545,0.0444,0.0111,0.0929,0.0398,97.899,4,emo
86757,86757,4wsQGsdf8D0Bj26cGdvreB,Green Day,Dookie,She,67,134293,False,0.37,0.937,1,-3.939,0,0.0356,7.37e-05,0.00817,0.0904,0.874,93.307,4,punk
33476,33476,5LAVhynnTmj9VJjW8xGZdP,Lil Peep,crybaby,ghost girl,66,173946,True,0.52,0.823,2,-7.069,1,0.0577,0.281,5.9e-06,0.125,0.317,80.035,4,emo
86602,86602,0gZp88SA5OcujHLDGkxtI3,Yellowcard,Ocean Avenue,Only One,66,257399,False,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,4,punk
33056,33056,2oe6dDthgthqUkfL3czpEd,XXXTENTACION,?,"ALONE, PART 3",66,109986,False,0.61,0.258,0,-12.758,1,0.0331,0.883,0.0145,0.103,0.164,127.08,4,emo
86550,86550,4dk40nfaQav6b4ZsJ9OYUo,The Psychedelic Furs,Forever Now,Love My Way,66,213973,False,0.637,0.85,0,-5.054,1,0.0351,0.00487,0.00018,0.152,0.52,126.106,4,punk
33079,33079,3UkPmK7Sk0wuLXzVnQihva,Promoting Sounds;Rxseboy;SadBoyProlific,Memory,Memory,66,134608,True,0.748,0.694,1,-7.616,1,0.0861,0.0616,0.000167,0.331,0.197,115.044,4,emo
71950,71950,779ooI3rBd0CLqCiiJmtVo,Chad Kroeger;Josey Scott,Hero (feat. Josey Scott),Hero (feat. Josey Scott),66,200480,False,0.427,0.843,4,-4.54,1,0.0364,0.00216,0.0,0.179,0.304,147.387,3,metal
86950,86950,2JO3HwMRPeya8bXbtbyPcf,Joy Division,The Best Of,Love Will Tear Us Apart,66,206866,False,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,4,punk
72212,72212,4TncWhCfACwaIU8hllz8SQ,Falling In Reverse,Just Like You (Deluxe Edition),Sexy Drug,66,194671,False,0.367,0.978,5,-2.308,1,0.232,0.00146,0.0,0.113,0.639,135.15,4,metalcore
33488,33488,2kMjk14RmYyYhhSbipoa9U,My Chemical Romance,The Black Parade,The Sharpest Lives,66,200880,False,0.513,0.937,1,-3.427,0,0.0532,0.000111,0.000102,0.083,0.543,155.015,4,emo
85356,85356,2Rmw7J0krEU75ffhkaK93D,Waterparks,FANDOM,I Miss Having Sex But At Least I Don't Wanna Die Anymore,66,133351,False,0.582,0.81,5,-4.104,0,0.106,0.0763,0.0,0.351,0.874,73.954,4,punk-rock
85603,85603,0aZJGkkXR3DgaFqo5sB8ot,All Time Low,Nothing Personal (Deluxe Version),Weightless,66,198000,True,0.497,0.923,2,-4.512,1,0.138,0.00282,0.0,0.158,0.663,181.074,4,punk-rock
85804,85804,21YxK0klhpfLW8budkJaMF,Iggy Pop,Lust For Life,Lust For Life,66,313925,False,0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,4,punk-rock
85607,85607,4ig3DcNoj3UfPdhL2Rw9J1,Waterparks,FANDOM,Turbulent,66,162577,True,0.532,0.841,4,-4.993,0,0.172,0.0272,0.0,0.136,0.23,172.004,4,punk-rock
86465,86465,6hqt1z34Oz0OZtSfy62OFD,Sum 41,Does This Look Infected?,The Hell Song,66,198493,True,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,4,punk
44141,44141,5FQXMRDSTkn9fowDJ3kZo8,Sick Puppies,Tri-Polar (International Version),You're Going Down,66,187346,True,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,4,grunge
44163,44163,2D52zjCyqEIQa221lhw6uk,Thirty Seconds To Mars,This Is War,This Is War,66,326983,False,0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,4,grunge
85309,85309,5ZdzNVOmCSp5HFLk0EgvJS,The All-American Rejects,Move Along,Dirty Little Secret,66,193653,False,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,4,punk-rock
71930,71930,1PJRDeZSoZk7gtisdTYfLi,Hoobastank,Hoobastank (20th Anniversary Edition),Crawling In The Dark,66,175226,False,0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,4,metal
71524,71524,2jfk3m8nq5IvB35s2xIs1O,Skillet,Rise (Deluxe Edition),Not Gonna Die,66,225280,False,0.445,0.953,5,-2.463,0,0.0704,0.0106,0.0,0.281,0.475,172.063,4,metal
71521,71521,11Ojp7JniVvwd0gmgvyKkd,Five Finger Death Punch,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",Wrong Side of Heaven,66,271000,True,0.481,0.932,4,-4.592,0,0.083,0.00721,0.0,0.337,0.543,149.992,4,metal
71861,71861,7MEHTWzEi3z7P2jEWAcdHZ,Slipknot,Slipknot (10th Anniversary Edition),Eyeless,66,236360,True,0.293,0.997,4,-4.364,0,0.217,0.000463,3.95e-05,0.415,0.13,100.348,4,metal
